id,X,Y,Z,formation
k775,245759,6710817,44.353,kallio
k776,245781,6710817,41.534,kallio
k777,245803,6710817,40.609,kallio
k778,245825,6710817,39.825,kallio
k779,245847,6710817,39.117,kallio
k780,245539,6710795,48.661,kallio
k781,245561,6710795,50.155,kallio
k782,245583,6710795,51.731,kallio
k783,245605,6710795,51.716,kallio
k784,245627,6710795,52.686,kallio
k785,245649,6710795,51.52,kallio
k786,245671,6710795,49.192,kallio
k787,245693,6710795,46.634,kallio
k788,245715,6710795,46.399,kallio
k789,245737,6710795,45.434,kallio
k790,245759,6710795,43.682,kallio
k791,245781,6710795,42.107,kallio
k792,245803,6710795,41.441,kallio
k793,245825,6710795,41.511,kallio
k794,245847,6710795,41.671,kallio
k795,245869,6710795,39.352,kallio
k796,245517,6710773,47.67,kallio
k797,245539,6710773,48.677,kallio
k798,245561,6710773,50.106,kallio
k799,245583,6710773,51.849,kallio
k800,245605,6710773,50.957,kallio
k801,245627,6710773,50.321,kallio
k802,245649,6710773,49.673,kallio
k803,245671,6710773,48.011,kallio
k804,245693,6710773,45.691,kallio
k805,245715,6710773,45.266,kallio
k806,245737,6710773,44.711,kallio
k807,245759,6710773,43.59,kallio
k808,245781,6710773,42.45,kallio
k809,245803,6710773,41.966,kallio
k810,245825,6710773,41.657,kallio
k811,245847,6710773,42.162,kallio
k812,245869,6710773,40.582,kallio
k813,245891,6710773,39.1,kallio
k814,245495,6710751,48.238,kallio
k815,245517,6710751,48.888,kallio
k816,245539,6710751,50.375,kallio
k817,245561,6710751,49.828,kallio
k818,245583,6710751,51.679,kallio
k819,245605,6710751,50.859,kallio
k820,245627,6710751,49.527,kallio
k821,245649,6710751,48.888,kallio
k822,245671,6710751,47.041,kallio
k823,245693,6710751,45.796,kallio
k824,245715,6710751,45.638,kallio
k825,245737,6710751,45.294,kallio
k826,245759,6710751,44.034,kallio
k827,245781,6710751,42.785,kallio
k828,245803,6710751,42.193,kallio
k829,245825,6710751,41.995,kallio
k830,245847,6710751,41.826,kallio
k831,245869,6710751,41.356,kallio
k832,245891,6710751,40.26,kallio
k833,245913,6710751,39.62,kallio
k834,245495,6710729,49.03,kallio
k835,245517,6710729,49.222,kallio
k836,245539,6710729,52.507,kallio
k837,245561,6710729,50.283,kallio
k838,245583,6710729,51.639,kallio
k839,245605,6710729,49.739,kallio
k840,245627,6710729,47.939,kallio
k841,245649,6710729,47.356,kallio
k842,245671,6710729,46.803,kallio
k843,245693,6710729,45.899,kallio
k844,245715,6710729,45.778,kallio
k845,245737,6710729,45.512,kallio
k846,245759,6710729,44.257,kallio
k847,245781,6710729,43.66,kallio
k848,245803,6710729,43.574,kallio
k849,245825,6710729,43.952,kallio
k850,245847,6710729,41.792,kallio
k851,245869,6710729,41.646,kallio
k852,245891,6710729,40.758,kallio
k853,245913,6710729,40.185,kallio
k854,245495,6710707,48.003,kallio
k855,245517,6710707,50.028,kallio
k856,245539,6710707,51.078,kallio
k857,245561,6710707,51.111,kallio
k858,245583,6710707,49.858,kallio
k859,245605,6710707,50.548,kallio
k860,245627,6710707,50.537,kallio
k861,245649,6710707,48.638,kallio
k862,245671,6710707,46.905,kallio
k863,245693,6710707,46.425,kallio
k864,245715,6710707,45.923,kallio
k865,245737,6710707,46.102,kallio
k866,245759,6710707,45.128,kallio
k867,245781,6710707,44.114,kallio
k868,245803,6710707,44.033,kallio
k869,245825,6710707,43.557,kallio
k870,245847,6710707,42.559,kallio
k871,245869,6710707,41.811,kallio
k872,245891,6710707,41.151,kallio
k873,245913,6710707,40.4,kallio
k874,245935,6710707,40.885,kallio
k875,245495,6710685,48.372,kallio
k876,245517,6710685,50.663,kallio
k877,245539,6710685,50.33,kallio
k878,245561,6710685,49.772,kallio
k879,245583,6710685,50.437,kallio
k880,245605,6710685,50.618,kallio
k881,245627,6710685,50.587,kallio
k882,245649,6710685,50.065,kallio
k883,245671,6710685,47.933,kallio
k884,245693,6710685,47.379,kallio
k885,245715,6710685,47.001,kallio
k886,245737,6710685,46.494,kallio
k887,245759,6710685,45.017,kallio
k888,245781,6710685,44.244,kallio
k889,245803,6710685,44.289,kallio
k890,245825,6710685,44.218,kallio
k891,245847,6710685,43.587,kallio
k892,245869,6710685,42.103,kallio
k893,245891,6710685,41.254,kallio
k894,245913,6710685,40.514,kallio
k895,245935,6710685,40.617,kallio
k896,246089,6710685,38.62,kallio
k897,246111,6710685,37.399,kallio
k898,246133,6710685,37.358,kallio
k899,245495,6710663,48.652,kallio
k900,245517,6710663,50.767,kallio
k901,245539,6710663,50.876,kallio
k902,245561,6710663,50.841,kallio
k903,245583,6710663,50.73,kallio
k904,245605,6710663,50.72,kallio
k905,245627,6710663,50.333,kallio
k906,245649,6710663,49.562,kallio
k907,245671,6710663,49.692,kallio
k908,245693,6710663,48.376,kallio
k909,245715,6710663,46.809,kallio
k910,245737,6710663,46.308,kallio
k911,245759,6710663,44.911,kallio
k912,245781,6710663,44.492,kallio
k913,245803,6710663,44.458,kallio
k914,245825,6710663,44.647,kallio
k915,245847,6710663,43.902,kallio
k916,245869,6710663,42.307,kallio
k917,245891,6710663,41.165,kallio
k918,245913,6710663,41.016,kallio
k919,245935,6710663,40.812,kallio
k920,245957,6710663,39.542,kallio
k921,246067,6710663,40.153,kallio
k922,246089,6710663,40.06,kallio
k923,246111,6710663,40.785,kallio
k924,246133,6710663,38.088,kallio
k925,246155,6710663,36.231,kallio
k926,245517,6710641,50.406,kallio
k927,245539,6710641,51.334,kallio
k928,245561,6710641,50.863,kallio
k929,245583,6710641,50.542,kallio
k930,245605,6710641,50.948,kallio
k931,245627,6710641,52.123,kallio
k932,245649,6710641,52.021,kallio
k933,245671,6710641,50.936,kallio
k934,245693,6710641,49.855,kallio
k935,245715,6710641,48.344,kallio
k936,245737,6710641,47.255,kallio
k937,245759,6710641,45.693,kallio
k938,245781,6710641,45.05,kallio
k939,245803,6710641,46.139,kallio
k940,245825,6710641,46.71,kallio
k941,245847,6710641,44.881,kallio
k942,245869,6710641,42.852,kallio
k943,245891,6710641,41.724,kallio
k944,245913,6710641,41.016,kallio
k945,245935,6710641,40.798,kallio
k946,245957,6710641,39.594,kallio
k947,246045,6710641,39.21,kallio
k948,246067,6710641,40.589,kallio
k949,246089,6710641,40.386,kallio
k950,246111,6710641,40.496,kallio
k951,246133,6710641,39.248,kallio
k952,246155,6710641,36.231,kallio
k953,245517,6710619,50.319,kallio
k954,245539,6710619,51.97,kallio
k955,245561,6710619,51.882,kallio
k956,245583,6710619,51.946,kallio
k957,245605,6710619,54.068,kallio
k958,245627,6710619,54.363,kallio
k959,245649,6710619,53.329,kallio
k960,245671,6710619,52.102,kallio
k961,245693,6710619,51.553,kallio
k962,245715,6710619,51.219,kallio
k963,245737,6710619,50.519,kallio
k964,245759,6710619,48.456,kallio
k965,245781,6710619,47.46,kallio
k966,245803,6710619,47.313,kallio
k967,245825,6710619,46.504,kallio
k968,245847,6710619,45.72,kallio
k969,245869,6710619,44.023,kallio
k970,245891,6710619,41.954,kallio
k971,245913,6710619,41.08,kallio
k972,245935,6710619,40.665,kallio
k973,245957,6710619,39.56,kallio
k974,246023,6710619,38.82,kallio
k975,246045,6710619,39.051,kallio
k976,246067,6710619,39.781,kallio
k977,246089,6710619,40.366,kallio
k978,246111,6710619,39.728,kallio
k979,246133,6710619,38.098,kallio
k980,245517,6710597,50.312,kallio
k981,245539,6710597,51.987,kallio
k982,245561,6710597,52.504,kallio
k983,245583,6710597,53.124,kallio
k984,245605,6710597,53.743,kallio
k985,245627,6710597,54.676,kallio
k986,245649,6710597,54.643,kallio
k987,245671,6710597,53.93,kallio
k988,245693,6710597,52.549,kallio
k989,245715,6710597,51.807,kallio
k990,245737,6710597,51.66,kallio
k991,245759,6710597,51.171,kallio
k992,245781,6710597,48.571,kallio
k993,245803,6710597,48.177,kallio
k994,245825,6710597,47.371,kallio
k995,245847,6710597,47.337,kallio
k996,245869,6710597,46.385,kallio
k997,245891,6710597,43.948,kallio
k998,245913,6710597,41.145,kallio
k999,245935,6710597,40.686,kallio
k1000,245957,6710597,39.873,kallio
k1001,245979,6710597,39.294,kallio
k1002,246001,6710597,38.674,kallio
k1003,246023,6710597,38.474,kallio
k1004,246045,6710597,38.698,kallio
k1005,246067,6710597,39.295,kallio
k1006,246089,6710597,39.626,kallio
k1007,246111,6710597,38.892,kallio
k1008,246133,6710597,37.445,kallio
k1009,245451,6710575,49.427,kallio
k1010,245517,6710575,50.69,kallio
k1011,245539,6710575,51.651,kallio
k1012,245561,6710575,52.329,kallio
k1013,245583,6710575,53.408,kallio
k1014,245605,6710575,53.774,kallio
k1015,245627,6710575,54.171,kallio
k1016,245649,6710575,54.553,kallio
k1017,245671,6710575,53.029,kallio
k1018,245693,6710575,53.046,kallio
k1019,245715,6710575,51.634,kallio
k1020,245737,6710575,52.088,kallio
k1021,245759,6710575,51.394,kallio
k1022,245781,6710575,50.633,kallio
k1023,245803,6710575,49.275,kallio
k1024,245825,6710575,48.511,kallio
k1025,245847,6710575,48.191,kallio
k1026,245869,6710575,47.172,kallio
k1027,245891,6710575,44.368,kallio
k1028,245913,6710575,41.667,kallio
k1029,245935,6710575,39.531,kallio
k1030,245957,6710575,39.402,kallio
k1031,245979,6710575,39.305,kallio
k1032,246001,6710575,38.438,kallio
k1033,246023,6710575,37.887,kallio
k1034,246045,6710575,37.994,kallio
k1035,246067,6710575,38.577,kallio
k1036,246089,6710575,38.255,kallio
k1037,246111,6710575,37.663,kallio
k1038,246133,6710575,37.689,kallio
k1039,245429,6710553,48.853,kallio
k1040,245451,6710553,50.485,kallio
k1041,245539,6710553,51.255,kallio
k1042,245561,6710553,52.469,kallio
k1043,245583,6710553,52.987,kallio
k1044,245605,6710553,53.093,kallio
k1045,245627,6710553,52.977,kallio
k1046,245649,6710553,52.509,kallio
k1047,245671,6710553,51.635,kallio
k1048,245693,6710553,51.791,kallio
k1049,245715,6710553,52.515,kallio
k1050,245737,6710553,51.871,kallio
k1051,245759,6710553,50.491,kallio
k1052,245781,6710553,50.202,kallio
k1053,245803,6710553,49.243,kallio
k1054,245825,6710553,48.509,kallio
k1055,245847,6710553,48.475,kallio
k1056,245869,6710553,46.717,kallio
k1057,245891,6710553,44.475,kallio
k1058,245913,6710553,40.742,kallio
k1059,245935,6710553,38.803,kallio
k1060,245957,6710553,37.996,kallio
k1061,245979,6710553,38.005,kallio
k1062,246001,6710553,37.927,kallio
k1063,246023,6710553,38.048,kallio
k1064,246045,6710553,37.293,kallio
k1065,246067,6710553,37.297,kallio
k1066,246089,6710553,36.805,kallio
k1067,246111,6710553,36.211,kallio
k1068,245429,6710531,52.586,kallio
k1069,245451,6710531,50.613,kallio
k1070,245539,6710531,51.216,kallio
k1071,245561,6710531,52.441,kallio
k1072,245583,6710531,52.473,kallio
k1073,245605,6710531,53.673,kallio
k1074,245627,6710531,51.671,kallio
k1075,245649,6710531,50.942,kallio
k1076,245671,6710531,50.558,kallio
k1077,245693,6710531,50.573,kallio
k1078,245715,6710531,51.289,kallio
k1079,245737,6710531,50.572,kallio
k1080,245759,6710531,49.621,kallio
k1081,245781,6710531,49.442,kallio
k1082,245803,6710531,48.531,kallio
k1083,245825,6710531,47.733,kallio
k1084,245847,6710531,48.069,kallio
k1085,245869,6710531,46.183,kallio
k1086,245891,6710531,43.96,kallio
k1087,245913,6710531,40.057,kallio
k1088,245935,6710531,38.356,kallio
k1089,245957,6710531,37.896,kallio
k1090,245979,6710531,37.826,kallio
k1091,245407,6710509,50.242,kallio
k1092,245429,6710509,50.66,kallio
k1093,245451,6710509,50.229,kallio
k1094,245539,6710509,50.796,kallio
k1095,245561,6710509,52.327,kallio
k1096,245583,6710509,53.234,kallio
k1097,245605,6710509,52.259,kallio
k1098,245627,6710509,51.117,kallio
k1099,245649,6710509,50.17,kallio
k1100,245671,6710509,50.815,kallio
k1101,245693,6710509,50.402,kallio
k1102,245715,6710509,49.773,kallio
k1103,245737,6710509,49.166,kallio
k1104,245759,6710509,48.958,kallio
k1105,245781,6710509,48.192,kallio
k1106,245803,6710509,47.321,kallio
k1107,245825,6710509,47.246,kallio
k1108,245847,6710509,47.097,kallio
k1109,245869,6710509,44.749,kallio
k1110,245891,6710509,42.398,kallio
k1111,245913,6710509,39.759,kallio
k1112,245935,6710509,38.342,kallio
k1113,245957,6710509,36.981,kallio
k1114,245385,6710487,50.193,kallio
k1115,245407,6710487,50.272,kallio
k1116,245429,6710487,50.559,kallio
k1117,245517,6710487,50.197,kallio
k1118,245539,6710487,51.325,kallio
k1119,245561,6710487,52.06,kallio
k1120,245583,6710487,53.542,kallio
k1121,245605,6710487,51.274,kallio
k1122,245627,6710487,51.141,kallio
k1123,245649,6710487,49.778,kallio
k1124,245671,6710487,49.898,kallio
k1125,245693,6710487,50.272,kallio
k1126,245715,6710487,48.941,kallio
k1127,245737,6710487,47.902,kallio
k1128,245759,6710487,47.419,kallio
k1129,245781,6710487,46.745,kallio
k1130,245803,6710487,45.923,kallio
k1131,245825,6710487,45.505,kallio
k1132,245847,6710487,45.253,kallio
k1133,245869,6710487,43.419,kallio
k1134,245891,6710487,41.729,kallio
k1135,245913,6710487,39.644,kallio
k1136,245935,6710487,38.641,kallio
k1137,245363,6710465,48.442,kallio
k1138,245385,6710465,50.217,kallio
k1139,245407,6710465,50.587,kallio
k1140,245429,6710465,49.6,kallio
k1141,245517,6710465,50.869,kallio
k1142,245539,6710465,51.325,kallio
k1143,245561,6710465,51.201,kallio
k1144,245583,6710465,49.794,kallio
k1145,245605,6710465,50.097,kallio
k1146,245627,6710465,49.893,kallio
k1147,245649,6710465,49.224,kallio
k1148,245671,6710465,48.597,kallio
k1149,245693,6710465,49.068,kallio
k1150,245715,6710465,47.382,kallio
k1151,245737,6710465,46.484,kallio
k1152,245759,6710465,45.5,kallio
k1153,245781,6710465,45.917,kallio
k1154,245803,6710465,45.035,kallio
k1155,245825,6710465,44.6,kallio
k1156,245847,6710465,44.355,kallio
k1157,245869,6710465,42.59,kallio
k1158,245891,6710465,41.786,kallio
k1159,245913,6710465,40.46,kallio
k1160,245935,6710465,39.201,kallio
k1161,245341,6710443,46.472,kallio
k1162,245363,6710443,47.639,kallio
k1163,245385,6710443,49.427,kallio
k1164,245407,6710443,50.362,kallio
k1165,245429,6710443,50.604,kallio
k1166,245451,6710443,50.093,kallio
k1167,245495,6710443,50.26,kallio
k1168,245517,6710443,51.096,kallio
k1169,245539,6710443,50.344,kallio
k1170,245561,6710443,49.995,kallio
k1171,245583,6710443,50.081,kallio
k1172,245605,6710443,49.447,kallio
k1173,245627,6710443,49.033,kallio
k1174,245649,6710443,48.093,kallio
k1175,245671,6710443,47.485,kallio
k1176,245693,6710443,47.035,kallio
k1177,245715,6710443,46.167,kallio
k1178,245737,6710443,45.107,kallio
k1179,245759,6710443,44.585,kallio
k1180,245781,6710443,44.592,kallio
k1181,245803,6710443,44.134,kallio
k1182,245825,6710443,43.534,kallio
k1183,245847,6710443,43.785,kallio
k1184,245869,6710443,42.585,kallio
k1185,245891,6710443,41.297,kallio
k1186,245913,6710443,40.453,kallio
k1187,245935,6710443,39.545,kallio
k1188,245341,6710421,46.507,kallio
k1189,245363,6710421,47.936,kallio
k1190,245385,6710421,49.398,kallio
k1191,245407,6710421,52.926,kallio
k1192,245429,6710421,51.145,kallio
k1193,245451,6710421,51.352,kallio
k1194,245473,6710421,50.855,kallio
k1195,245495,6710421,49.91,kallio
k1196,245517,6710421,49.813,kallio
k1197,245539,6710421,49.238,kallio
k1198,245561,6710421,49.326,kallio
k1199,245583,6710421,49.88,kallio
k1200,245605,6710421,48.811,kallio
k1201,245627,6710421,48.67,kallio
k1202,245649,6710421,48.159,kallio
k1203,245671,6710421,46.395,kallio
k1204,245693,6710421,45.805,kallio
k1205,245715,6710421,44.832,kallio
k1206,245737,6710421,44.134,kallio
k1207,245759,6710421,43.45,kallio
k1208,245781,6710421,43.753,kallio
k1209,245803,6710421,43.559,kallio
k1210,245825,6710421,43.317,kallio
k1211,245847,6710421,43.553,kallio
k1212,245869,6710421,41.902,kallio
k1213,245891,6710421,41.562,kallio
k1214,245913,6710421,40.916,kallio
k1215,245319,6710399,45.795,kallio
k1216,245341,6710399,46.797,kallio
k1217,245363,6710399,48.02,kallio
k1218,245385,6710399,50.658,kallio
k1219,245407,6710399,52.084,kallio
k1220,245429,6710399,52.788,kallio
k1221,245451,6710399,51.495,kallio
k1222,245473,6710399,49.955,kallio
k1223,245495,6710399,49.693,kallio
k1224,245517,6710399,48.718,kallio
k1225,245539,6710399,49.054,kallio
k1226,245561,6710399,50.295,kallio
k1227,245583,6710399,49.503,kallio
k1228,245605,6710399,49.311,kallio
k1229,245627,6710399,47.578,kallio
k1230,245649,6710399,46.737,kallio
k1231,245671,6710399,45.429,kallio
k1232,245693,6710399,46.472,kallio
k1233,245715,6710399,45.082,kallio
k1234,245737,6710399,43.51,kallio
k1235,245759,6710399,43.119,kallio
k1236,245781,6710399,43.766,kallio
k1237,245803,6710399,43.431,kallio
k1238,245825,6710399,42.968,kallio
k1239,245847,6710399,42.912,kallio
k1240,245869,6710399,42.763,kallio
k1241,245891,6710399,40.954,kallio
k1242,245913,6710399,40.333,kallio
k1243,246265,6710399,37.664,kallio
k1244,246287,6710399,36.34,kallio
k1245,246309,6710399,36.23,kallio
k1246,246331,6710399,36.23,kallio
k1247,246353,6710399,36.23,kallio
k1248,245319,6710377,45.9,kallio
k1249,245341,6710377,47.761,kallio
k1250,245363,6710377,49.078,kallio
k1251,245385,6710377,50.411,kallio
k1252,245407,6710377,51.363,kallio
k1253,245429,6710377,52.674,kallio
k1254,245451,6710377,50.955,kallio
k1255,245473,6710377,49.767,kallio
k1256,245495,6710377,49.602,kallio
k1257,245517,6710377,48.905,kallio
k1258,245539,6710377,48.863,kallio
k1259,245561,6710377,49.903,kallio
k1260,245583,6710377,49.75,kallio
k1261,245605,6710377,48.193,kallio
k1262,245627,6710377,47.012,kallio
k1263,245649,6710377,46.092,kallio
k1264,245671,6710377,44.863,kallio
k1265,245693,6710377,45.017,kallio
k1266,245715,6710377,44.818,kallio
k1267,245737,6710377,43.497,kallio
k1268,245759,6710377,43.025,kallio
k1269,245781,6710377,43.007,kallio
k1270,245803,6710377,43.234,kallio
k1271,245825,6710377,42.8,kallio
k1272,245847,6710377,42.124,kallio
k1273,245869,6710377,41.441,kallio
k1274,245891,6710377,40.675,kallio
k1275,245913,6710377,40.346,kallio
k1276,246155,6710377,37.457,kallio
k1277,246243,6710377,38.559,kallio
k1278,246265,6710377,39.283,kallio
k1279,246287,6710377,39.168,kallio
k1280,246309,6710377,39.077,kallio
k1281,246331,6710377,37.967,kallio
k1282,246353,6710377,38.181,kallio
k1283,245297,6710355,45.938,kallio
k1284,245319,6710355,46.361,kallio
k1285,245341,6710355,48.144,kallio
k1286,245363,6710355,49.152,kallio
k1287,245385,6710355,50.365,kallio
k1288,245407,6710355,50.713,kallio
k1289,245429,6710355,51.735,kallio
k1290,245451,6710355,49.916,kallio
k1291,245473,6710355,48.916,kallio
k1292,245495,6710355,49.738,kallio
k1293,245517,6710355,48.371,kallio
k1294,245539,6710355,47.814,kallio
k1295,245561,6710355,48.488,kallio
k1296,245583,6710355,49.761,kallio
k1297,245605,6710355,47.349,kallio
k1298,245627,6710355,46.623,kallio
k1299,245649,6710355,45.81,kallio
k1300,245671,6710355,45.633,kallio
k1301,245693,6710355,45.177,kallio
k1302,245715,6710355,44.553,kallio
k1303,245737,6710355,44.667,kallio
k1304,245759,6710355,42.926,kallio
k1305,245781,6710355,43.005,kallio
k1306,245803,6710355,42.836,kallio
k1307,245825,6710355,42.689,kallio
k1308,245847,6710355,41.802,kallio
k1309,245869,6710355,41.457,kallio
k1310,245891,6710355,40.78,kallio
k1311,245913,6710355,40.447,kallio
k1312,245935,6710355,40.594,kallio
k1313,246111,6710355,40.514,kallio
k1314,246133,6710355,41.442,kallio
k1315,246155,6710355,41.302,kallio
k1316,246177,6710355,40.375,kallio
k1317,246199,6710355,39.506,kallio
k1318,246221,6710355,39.715,kallio
k1319,246243,6710355,40.41,kallio
k1320,246265,6710355,40.783,kallio
k1321,246287,6710355,41.093,kallio
k1322,246309,6710355,39.96,kallio
